АВС/ DEF;От;До;Емкость;Оператор;Регион
861;5920000;5920099;100;Южный ТЕЛЕКОМ;Горячий Ключ |Краснодарский край
861;5920600;5920699;100;РН-Информ;Горячий Ключ |Краснодарский край
861;5920700;5921699;1000;Межрегиональный ТранзитТелеком;Горячий Ключ |Краснодарский край
861;5928000;5928999;1000;Нэт Бай Нэт Холдинг;Горячий Ключ |Краснодарский край
861;5930000;5939999;10000;Ростелеком;Горячий Ключ |Краснодарский край
861;5941000;5943047;2048;Ростелеком;Горячий Ключ |Краснодарский край
861;5943049;5943559;511;Ростелеком;Горячий Ключ |Краснодарский край
861;5944000;5944527;528;Ростелеком;Горячий Ключ |Краснодарский край
861;5944556;5944587;32;Ростелеком;Горячий Ключ |Краснодарский край
861;5944600;5945111;512;Ростелеком;Горячий Ключ |Краснодарский край
861;5946000;5947183;1184;Ростелеком;Горячий Ключ |Краснодарский край
861;5947500;5947515;16;Ростелеком;Горячий Ключ |Краснодарский край
861;5948000;5948287;288;Ростелеком;Горячий Ключ |Краснодарский край
861;5948500;5948723;224;Ростелеком;Горячий Ключ |Краснодарский край
861;5952300;5952399;100;РОЙЛКОМ;Горячий Ключ |Краснодарский край
861;5952400;5952423;24;Ростелеком;Горячий Ключ |Краснодарский край
861;5953000;5953038;39;Ростелеком;Горячий Ключ |Краснодарский край
861;5953100;5953699;600;Ростелеком;Горячий Ключ |Краснодарский край
861;5953710;5953759;50;Ростелеком;Горячий Ключ |Краснодарский край
861;5953810;5953859;50;Ростелеком;Горячий Ключ |Краснодарский край
861;5953900;5953999;100;Ростелеком;Горячий Ключ |Краснодарский край
861;5958100;5958499;400;Ростелеком;Горячий Ключ |Краснодарский край
861;5958610;5958659;50;Ростелеком;Горячий Ключ |Краснодарский край
861;5958700;5958999;300;Ростелеком;Горячий Ключ |Краснодарский край
861;5959200;5959299;100;Ростелеком;Горячий Ключ |Краснодарский край
861;5959410;5959459;50;Ростелеком;Горячий Ключ |Краснодарский край
861;6025000;6025511;512;Ростелеком;Гулькевичский |Краснодарский край
861;6027200;6027699;500;Ростелеком;Гулькевичский |Краснодарский край
861;6027700;6027749;50;Ростелеком;Гулькевичский |Краснодарский край
861;6028100;6028999;900;Ростелеком;Гулькевичский |Краснодарский край
861;6029000;6029511;512;Гирей Кубань сахар;Гулькевичский |Краснодарский край
861;6029512;6034999;5488;Ростелеком;Гулькевичский |Краснодарский край
861;6037000;6037899;900;Ростелеком;Гулькевичский |Краснодарский край
861;6050000;6059999;10000;Ростелеком;Гулькевичский |Краснодарский край
861;6091000;6099999;9000;Ростелеком;Гулькевичский |Краснодарский край
861;6130000;6139999;10000;Ростелеком;Крыловский |Краснодарский край
861;6220000;6220999;1000;Ростелеком;Динской |Краснодарский край
861;6225000;6225199;200;Ростелеком;Динской |Краснодарский край
861;6227100;6227299;200;Ростелеком;Динской |Краснодарский край
861;6228400;6279999;51600;Ростелеком;Динской |Краснодарский край
861;6296000;6299999;4000;Ростелеком;Динской |Краснодарский край
861;6320000;6369999;50000;Ростелеком;Калининский |Краснодарский край
861;6420000;6420099;100;Южный ТЕЛЕКОМ;Каневский |Краснодарский край
861;6430000;6465999;36000;Ростелеком;Каневский |Краснодарский край
861;6466000;6466999;1000;Газпром телеком;Каневский |Краснодарский край
861;6468000;6468999;1000;Ростелеком;Каневский |Краснодарский край
861;6469600;6479999;10400;Ростелеком;Каневский |Краснодарский край
861;6520000;6529999;10000;Ростелеком;Красноармейский |Краснодарский край
861;6531000;6534391;3392;Ростелеком;Красноармейский |Краснодарский край
861;6535000;6535263;264;Ростелеком;Красноармейский |Краснодарский край
861;6536000;6536455;456;Ростелеком;Красноармейский |Краснодарский край
861;6540000;6549999;10000;Ростелеком;Красноармейский |Краснодарский край
861;6590000;6599999;10000;Ростелеком;Красноармейский |Краснодарский край
861;6620000;6658999;39000;Ростелеком;Северский |Краснодарский край
861;6659000;6659463;464;РОЙЛКОМ;Северский |Краснодарский край
861;6659464;6659999;536;Ростелеком;Северский |Краснодарский край
861;6660000;6660199;200;Ростелеком;Северский |Краснодарский край
861;6660200;6660499;300;РОЙЛКОМ;Северский |Краснодарский край
861;6660500;6660699;200;Новтек;Северский |Краснодарский край
861;6660700;6660999;300;Ростелеком;Северский |Краснодарский край
861;6662000;6669999;8000;Ростелеком;Северский |Краснодарский край
861;6690000;6690999;1000;Афипский нефтеперерабатывающий завод;Северский |Краснодарский край
861;6696864;6696899;36;Ростелеком;Северский |Краснодарский край
861;6696900;6697399;500;РН-Информ;Северский |Краснодарский край
861;6697400;6697699;300;РН-Информ;Северский |Краснодарский край
861;6697700;6699999;2300;Ростелеком;Северский |Краснодарский край
861;6720000;6729999;10000;Ростелеком;Туапсе |Краснодарский край
861;6730000;6730999;1000;Туапсе-Связь;Туапсе |Краснодарский край
861;6731000;6731999;1000;Туапсе-Связь;Туапсе |Краснодарский край
861;6732000;6732999;1000;Туапсе-Связь;Туапсе |Краснодарский край
861;6733000;6734999;2000;Ростелеком;Туапсе |Краснодарский край
861;6735000;6735999;1000;Туапсе-Связь;Туапсе |Краснодарский край
861;6736000;6736099;100;Туапсе-Связь;Туапсе |Краснодарский край
861;6736100;6736199;100;Туапсе-Связь;Туапсе |Краснодарский край
861;6736200;6736299;100;Туапсе-Связь;Туапсе |Краснодарский край
861;6736300;6736399;100;Туапсе-Связь;Туапсе |Краснодарский край
861;6736400;6736499;100;Туапсе-Связь;Туапсе |Краснодарский край
861;6736500;6736718;219;Туапсе-Связь;Туапсе |Краснодарский край
861;6736719;6736799;81;Ростелеком;Туапсе |Краснодарский край
861;6736800;6736899;100;Туапсе-Связь;Туапсе |Краснодарский край
861;6736900;6736999;100;Ростелеком;Туапсе |Краснодарский край
861;6737000;6737999;1000;Мобильные ТелеСистемы;Туапсе |Краснодарский край
861;6738000;6738399;400;Ростелеком;Туапсе |Краснодарский край
861;6738500;6738999;500;Мобильные ТелеСистемы;Туапсе |Краснодарский край
861;6739000;6739999;1000;Мобильные ТелеСистемы;Туапсе |Краснодарский край
861;6740000;6740999;1000;Ростелеком;Туапсе |Краснодарский край
861;6741000;6743599;2600;Туапсе-Связь;Туапсе |Краснодарский край
861;6743700;6743749;50;Южный ТЕЛЕКОМ;Туапсе |Краснодарский край
861;6743750;6743949;200;РН-Информ;Туапсе |Краснодарский край
861;6744000;6744999;1000;Нэт Бай Нэт Холдинг;Туапсе |Краснодарский край
861;6745000;6749999;5000;Мобильные ТелеСистемы;Туапсе |Краснодарский край
861;6750000;6759999;10000;Ростелеком;Туапсе |Краснодарский край
861;6760000;6760439;440;Туапсе-Связь;Туапсинский |Краснодарский край
861;6760440;6767999;7560;Ростелеком;Туапсинский |Краснодарский край
861;6768000;6768999;1000;Туапсе-Связь;Туапсинский |Краснодарский край
861;6769000;6769099;100;Туапсе-Связь;Туапсинский |Краснодарский край
861;6769100;6769699;600;"санаторий ""Белая Русь"" Управления делами Президента Республики Беларусь";Туапсинский |Краснодарский край
861;6769700;6769799;100;Туапсе-Связь;Туапсинский |Краснодарский край
861;6769800;6769999;200;Ростелеком;Туапсинский |Краснодарский край
861;6770000;6770299;300;Туапсинский морской торговый порт;Туапсинский |Краснодарский край
861;6770300;6770399;100;Туапс.морск.торг.порт;Туапсинский |Краснодарский край
861;6770400;6770499;100;Туапс.морск.торг.порт;Туапсинский |Краснодарский край
861;6770500;6770599;100;Туапс.морск.торг.порт;Туапсинский |Краснодарский край
861;6770600;6770699;100;Туапс.морск.торг.порт;Туапсинский |Краснодарский край
861;6770700;6770799;100;Туапс.морск.торг.порт;Туапсинский |Краснодарский край
861;6770800;6770999;200;Ростелеком;Туапсинский |Краснодарский край
861;6771000;6771999;1000;Туапсинский морской торговый порт;Туапсинский |Краснодарский край
861;6772000;6773999;2000;Российские железные дороги;Туапсе |Краснодарский край
861;6774000;6775099;1100;Ростелеком;Туапсинский |Краснодарский край
861;6775100;6775199;100;Мультисервис;Туапсинский |Краснодарский край
861;6775200;6775299;100;Связь объектов транспорта и добычи нефти;Туапсинский |Краснодарский край
861;6775300;6775399;100;Мультисервис;Туапсинский |Краснодарский край
861;6775400;6775499;100;Связь объектов транспорта и добычи нефти;Туапсинский |Краснодарский край
861;6775500;6775599;100;Мультисервис;Туапсинский |Краснодарский край
861;6775600;6776999;1400;Ростелеком;Туапсинский |Краснодарский край
861;6777000;6777799;800;РН-Информ;Туапсинский |Краснодарский край
861;6777800;6777899;100;Кубанский бассейновый узел связи,вычислительной техники и радионавигации;Туапсинский |Краснодарский край
861;6777900;6779999;2100;Ростелеком;Туапсинский |Краснодарский край
861;6790000;6790439;440;Ростелеком;Туапсинский |Краснодарский край
861;6790440;6791099;660;Ростелеком;Туапсинский |Краснодарский край
861;6791100;6791599;500;"Всероссийский детский центр ""Орленок";Туапсинский |Краснодарский край
861;6791600;6796999;5400;Ростелеком;Туапсинский |Краснодарский край
861;6797000;6797999;1000;Туапсе-Связь;Туапсинский |Краснодарский край
861;6798000;6798999;1000;Туапсе-Связь;Туапсинский |Краснодарский край
861;6799000;6799999;1000;Туапсе-Связь;Туапсинский |Краснодарский край
861;6829000;6829999;1000;Межрегиональный ТранзитТелеком;Кущевский |Краснодарский край
861;6830000;6859999;30000;Ростелеком;Кущевский |Краснодарский край
861;6912000;6919999;8000;Ростелеком;Лабинск |Краснодарский край
861;6926000;6927999;2000;Ростелеком;Лабинск |Краснодарский край
861;6930000;6939999;10000;Ростелеком;Лабинск |Краснодарский край
861;6960000;6969999;10000;Ростелеком;Лабинск |Краснодарский край
861;6970000;6979999;10000;Ростелеком;Лабинский |Краснодарский край
861;7200000;7265999;66000;Ростелеком;Новороссийск |Краснодарский край
861;7266000;7266099;100;Абрау-Дюрсо;Новороссийск |Краснодарский край
861;7266100;7266799;700;Ростелеком;Новороссийск |Краснодарский край
861;7266800;7266999;200;Абрау-Дюрсо;Новороссийск |Краснодарский край
861;7267000;7280999;14000;Ростелеком;Новороссийск |Краснодарский край
861;7281000;7281999;1000;Новоросцемент;Новороссийск |Краснодарский край
861;7282000;7297999;16000;Ростелеком;Новороссийск |Краснодарский край
861;7298000;7298999;1000;Российские железные дороги;Новороссийск |Краснодарский край
861;7299000;7299999;1000;Ростелеком;Новороссийск |Краснодарский край
861;7300000;7301999;2000;Вымпел-Коммуникации;Новороссийск |Краснодарский край
861;7302000;7302999;1000;РОЙЛКОМ;Новороссийск |Краснодарский край
861;7303000;7303999;1000;Спринт;Новороссийск |Краснодарский край
861;7304000;7304399;400;Связь объектов транспорта и добычи нефти;Новороссийск |Краснодарский край
861;7304400;7304911;512;Региональные Сети Связи;Новороссийск |Краснодарский край
861;7306000;7306499;500;ПРЕСТИЖ-ИНТЕРНЕТ;Новороссийск |Краснодарский край
861;7306500;7306749;250;Саха-Белком;Новороссийск |Краснодарский край
861;7307000;7309999;3000;Вымпел-Коммуникации;Новороссийск |Краснодарский край
861;7500000;7579999;80000;Мобильные ТелеСистемы;Новороссийск |Краснодарский край
861;7600000;7600099;100;Телеком-Сервис;Новороссийск |Краснодарский край
861;7600100;7600499;400;Новорослесэкспорт;Новороссийск |Краснодарский край
861;7600500;7600599;100;Ростелеком;Новороссийск |Краснодарский край
861;7600600;7600699;100;Телеком-Сервис;Новороссийск |Краснодарский край
861;7600700;7600799;100;Телеком-Сервис;Новороссийск |Краснодарский край
861;7600800;7600899;100;Телеком-Сервис;Новороссийск |Краснодарский край
861;7600900;7600999;100;Телеком-Сервис;Новороссийск |Краснодарский край
861;7601000;7601999;1000;Телеком-Сервис;Новороссийск |Краснодарский край
861;7602000;7602999;1000;НМТП;Новороссийск |Краснодарский край
861;7603000;7603999;1000;Связь объектов транспорта и добычи нефти;Новороссийск |Краснодарский край
861;7604000;7604999;1000;НМТП;Новороссийск |Краснодарский край
861;7605000;7605699;700;Ростелеком;Новороссийск |Краснодарский край
861;7605700;7605999;300;Морсвязьспутник-Юг;Новороссийск |Краснодарский край
861;7606000;7606199;200;Ростелеком;Новороссийск |Краснодарский край
861;7606200;7606599;400;Вымпел-Коммуникации;Новороссийск |Краснодарский край
861;7606600;7606899;300;Ростелеком;Новороссийск |Краснодарский край
861;7606900;7607499;600;Вымпел-Коммуникации;Новороссийск |Краснодарский край
861;7607500;7608999;1500;Ростелеком;Новороссийск |Краснодарский край
861;7609000;7609999;1000;Связь объектов транспорта и добычи нефти;Новороссийск |Краснодарский край
861;7610000;7619999;10000;Ростелеком;Новороссийск |Краснодарский край
861;7620000;7629999;10000;Мобильные ТелеСистемы;Новороссийск |Краснодарский край
861;7630000;7638999;9000;Ростелеком;Новороссийск |Краснодарский край
861;7639000;7639999;1000;КУБТЕЛЕКОМ;Новороссийск |Краснодарский край
861;7640000;7649999;10000;Ростелеком;Новороссийск |Краснодарский край
861;7650000;7659999;10000;Мобильные ТелеСистемы;Новороссийск |Краснодарский край
861;7660000;7662999;3000;Мобильные ТелеСистемы;Новороссийск |Краснодарский край
861;7670000;7674499;4500;Новтелеком;Новороссийск |Краснодарский край
861;7674500;7675999;1500;Вымпел-Коммуникации;Новороссийск |Краснодарский край
861;7676000;7677948;1949;Новтелеком;Новороссийск |Краснодарский край
861;7677949;7677998;50;Спринт;Новороссийск |Краснодарский край
861;7677999;7679999;2001;Новтелеком;Новороссийск |Краснодарский край
861;7680000;7680999;1000;Ростелеком;Новороссийск |Краснодарский край
861;7689000;7689999;1000;Ростелеком;Новороссийск |Краснодарский край
861;7690000;7709999;20000;Мобильные ТелеСистемы;Новороссийск |Краснодарский край
861;7710000;7729999;20000;Ростелеком;Новороссийск |Краснодарский край
861;7750000;7759999;10000;МегаФон;Новороссийск |Краснодарский край
861;7760000;7762499;2500;Новтелеком;Новороссийск |Краснодарский край
861;7762500;7762749;250;Спринт;Новороссийск |Краснодарский край
861;7762750;7767999;5250;Новтелеком;Новороссийск |Краснодарский край
861;7768000;7768999;1000;Российские железные дороги;Новороссийск |Краснодарский край
861;7769000;7769999;1000;Новтелеком;Новороссийск |Краснодарский край
861;7770000;7770499;500;Формула+;Новороссийск |Краснодарский край
861;7771000;7772399;1400;КУБТЕЛЕКОМ;Новороссийск |Краснодарский край
861;7772400;7777999;5600;КУБТЕЛЕКОМ;Новороссийск |Краснодарский край
861;7778000;7778099;100;Южный ТЕЛЕКОМ;Новороссийск |Краснодарский край
861;7778100;7778199;100;ММП Комьюникейшнз;Новороссийск |Краснодарский край
861;7778800;7779799;1000;Новый Интернет;Новороссийск |Краснодарский край
861;7779900;7779999;100;ТелеМакс;Новороссийск |Краснодарский край
861;7787000;7787699;700;ЛУКОЙЛ-ИНФОРМ;Новороссийск |Краснодарский край
861;7790000;7794999;5000;Вымпел-Коммуникации;Новороссийск |Краснодарский край
861;7795000;7799999;5000;Ростелеком;Новороссийск |Краснодарский край
861;9120000;9146499;26500;Ростелеком;Павловский |Краснодарский край
861;9147000;9159999;13000;Ростелеком;Павловский |Краснодарский край
861;9190000;9199999;10000;Ростелеком;Павловский |Краснодарский край
861;9250000;9257999;8000;Ростелеком;Мостовский |Краснодарский край
861;9259000;9269999;11000;Ростелеком;Мостовский |Краснодарский край
861;9320000;9329999;10000;Ростелеком;Кавказский |Краснодарский край
861;9350000;9369999;20000;Ростелеком;Кавказский |Краснодарский край
861;9440000;9459999;20000;Вымпел-Коммуникации;Краснодар |Краснодарский край
861;9520000;9534199;14200;Ростелеком;Новокубанский |Краснодарский край
861;9536000;9536999;1000;Ростелеком;Новокубанский |Краснодарский край
861;9537100;9537299;200;Ростелеком;Новокубанский |Краснодарский край
861;9540000;9558999;19000;Ростелеком;Новокубанский |Краснодарский край
861;9620000;9620199;200;Ростелеком;Тихорецк |Краснодарский край
861;9620400;9620599;200;Ростелеком;Тихорецк |Краснодарский край
861;9620700;9620799;100;Ростелеком;Тихорецк |Краснодарский край
861;9620900;9625999;5100;Ростелеком;Тихорецк |Краснодарский край
861;9626200;9626999;800;Связь объектов транспорта и добычи нефти;Тихорецк |Краснодарский край
861;9627000;9628999;2000;Российские железные дороги;Тихорецкий |Краснодарский край
861;9629000;9629099;100;Ростелеком;Тихорецк |Краснодарский край
861;9629100;9629199;100;"Тихорецкий завод ""Красный молот";Тихорецк |Краснодарский край
861;9629300;9629399;100;Ростелеком;Тихорецкий |Краснодарский край
861;9629400;9629599;200;"Тихорецкий завод ""Красный молот";Тихорецк |Краснодарский край
861;9629600;9629699;100;Ростелеком;Тихорецкий |Краснодарский край
861;9629800;9629899;100;Газпром трансгаз-Кубань;Тихорецк |Краснодарский край
861;9629900;9629999;100;Ростелеком;Тихорецк |Краснодарский край
861;9630000;9630099;100;Южный ТЕЛЕКОМ;Тихорецк |Краснодарский край
861;9640000;9643071;3072;Ростелеком;Тихорецкий |Краснодарский край
861;9643072;9647999;4928;Ростелеком;Тихорецк |Краснодарский край
861;9648000;9648999;1000;Ростелеком;Тихорецк |Краснодарский край
861;9650000;9659999;10000;Ростелеком;Тихорецк |Краснодарский край
861;9660000;9661999;2000;МегаФон;Тихорецк |Краснодарский край
861;9662000;9662499;500;НЕБЕСНАЯ СЕТЬ;Тихорецк |Краснодарский край
861;9668000;9679999;12000;Ростелеком;Тихорецк |Краснодарский край
861;9690000;9697999;8000;Ростелеком;Тихорецк |Краснодарский край
861;9699000;9699999;1000;Ростелеком;Тихорецк |Краснодарский край
861;9900000;9999999;100000;Ростелеком;Краснодар |Краснодарский край
862;2000000;2002999;3000;Дагомыс Телеком;Сочи |Краснодарский край
862;2003000;2003499;500;Манго Телеком;Сочи |Краснодарский край
862;2200000;2204999;5000;МегаФон;Сочи |Краснодарский край
862;2220000;2229999;10000;Гамма Телеком;Сочи |Краснодарский край
862;2250000;2251999;2000;МегаКом;Сочи |Краснодарский край
862;2252000;2254999;3000;Медиа-Альпика;Сочи |Краснодарский край
862;2255000;2255999;1000;Бизнес-Связь;Сочи |Краснодарский край
862;2256000;2256999;1000;РОЙЛКОМ;Сочи |Краснодарский край
862;2257000;2257499;500;Интернод;Сочи |Краснодарский край
862;2258500;2258999;500;ПРЕСТИЖ-ИНТЕРНЕТ;Сочи |Краснодарский край
862;2259000;2259999;1000;Кавказ-Транстелеком;Сочи |Краснодарский край
862;2260000;2260999;1000;ЗЕБРА ТЕЛЕКОМ;Сочи |Краснодарский край
862;2261000;2262999;2000;Газпром телеком;Сочи |Краснодарский край
862;2263000;2263499;500;Спец Связь;Сочи |Краснодарский край
862;2263500;2268499;5000;Эквант;Сочи |Краснодарский край
862;2268500;2268999;500;КОННЭКТ;Сочи |Краснодарский край
862;2269000;2269999;1000;ГЛОБАЛФОН;Сочи |Краснодарский край
862;2270000;2274999;5000;Бизнес-Связь;Сочи |Краснодарский край
862;2275000;2276999;2000;Стартел.Ру-Кубань;Сочи |Краснодарский край
862;2277700;2277799;100;Гамма Телеком;Сочи |Краснодарский край
862;2300000;2304999;5000;ГЛОБУС-ТЕЛЕКОМ;Сочи |Краснодарский край
862;2305000;2305999;1000;Матрица;Сочи |Краснодарский край
862;2311100;2311199;100;Гамма Телеком;Сочи |Краснодарский край
862;2316000;2316999;1000;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2318000;2319999;2000;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2322200;2322299;100;Гамма Телеком;Сочи |Краснодарский край
862;2325200;2327099;1900;Ростелеком;Сочи |Краснодарский край
862;2330000;2399999;70000;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2400000;2419999;20000;Ростелеком;Сочи |Краснодарский край
862;2421100;2421399;300;Ростелеком;Сочи |Краснодарский край
862;2421400;2421599;200;"Отель ""Звездный";Сочи |Краснодарский край
862;2422000;2422999;1000;Ростелеком;Сочи |Краснодарский край
862;2430000;2439999;10000;Ростелеком;Сочи |Краснодарский край
862;2440000;2449999;10000;Гамма Телеком;Сочи |Краснодарский край
862;2450000;2455599;5600;Ростелеком;Сочи |Краснодарский край
862;2460000;2469999;10000;Ростелеком;Сочи |Краснодарский край
862;2471000;2475199;4200;Ростелеком;Сочи |Краснодарский край
862;2477700;2477799;100;Гамма Телеком;Сочи |Краснодарский край
862;2491100;2491299;200;Ростелеком;Сочи |Краснодарский край
862;2493400;2493999;600;Ростелеком;Сочи |Краснодарский край
862;2495100;2495299;200;Ростелеком;Сочи |Краснодарский край
862;2497200;2497899;700;Международный аэропорт Сочи;Сочи |Краснодарский край
862;2498100;2498899;800;Ростелеком;Сочи |Краснодарский край
862;2499900;2499999;100;Гамма Телеком;Сочи |Краснодарский край
862;2500000;2509999;10000;Ростелеком;Сочи |Краснодарский край
862;2510000;2512299;2300;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2513000;2513999;1000;Вымпел-Коммуникации;Сочи |Краснодарский край
862;2515000;2519999;5000;Отраслевой центр мониторинга и развития в сфере инфокоммуникационных технологий;Сочи |Краснодарский край
862;2520000;2559999;40000;Ростелеком;Сочи |Краснодарский край
862;2560000;2569999;10000;Пилигрим;Сочи |Краснодарский край
862;2570000;2584999;15000;Единая Телекоммуникационная Сеть;Сочи |Краснодарский край
862;2585000;2588099;3100;Гамма Телеком;Сочи |Краснодарский край
862;2588800;2588899;100;Гамма Телеком;Сочи |Краснодарский край
862;2590000;2590999;1000;Вымпел-Коммуникации;Сочи |Краснодарский край
862;2591000;2591999;1000;"Санаторий ""Заполярье";Сочи |Краснодарский край
862;2592000;2593999;2000;СИПАУТНЭТ;Сочи |Краснодарский край
862;2594000;2594499;500;"Объединенный санаторий ""Русь"" Управления делами Президента Российской Федерации";Сочи |Краснодарский край
862;2594700;2594999;300;"г.Сочи ""Водоканал";Сочи |Краснодарский край
862;2595000;2595999;1000;Свод Интернешнл;Сочи |Краснодарский край
862;2596000;2596399;400;"Санаторий ""Беларусь"" Управления делами Президента Республики Беларусь";Сочи |Краснодарский край
862;2597100;2597199;100;Ростелеком;Сочи |Краснодарский край
862;2597200;2597599;400;Международная Компания Телекоммуникаций;Сочи |Краснодарский край
862;2598000;2598671;672;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2598700;2598999;300;"Объединенный санаторий ""Русь"" Управления делами Президента Российской Федерации";Сочи |Краснодарский край
862;2599000;2599999;1000;"Санаторий ""Заполярье";Сочи |Краснодарский край
862;2600000;2604999;5000;Телеком Евразия;Сочи |Краснодарский край
862;2606000;2606099;100;Гамма Телеком;Сочи |Краснодарский край
862;2608000;2608599;600;Сочи-Онлайн;Сочи |Краснодарский край
862;2608600;2608899;300;Ростелеком;Сочи |Краснодарский край
862;2609000;2609599;600;Российские железные дороги;Сочи |Краснодарский край
862;2609600;2609899;300;Ростелеком;Сочи |Краснодарский край
862;2610000;2629999;20000;Ростелеком;Сочи |Краснодарский край
862;2633300;2633399;100;Гамма Телеком;Сочи |Краснодарский край
862;2638000;2651399;13400;Ростелеком;Сочи |Краснодарский край
862;2653000;2655099;2100;Ростелеком;Сочи |Краснодарский край
862;2655500;2655599;100;Гамма Телеком;Сочи |Краснодарский край
862;2658000;2658299;300;Ростелеком;Сочи |Краснодарский край
862;2658300;2658799;500;"Санаторий работников органов прокуратуры Российской Федерации ""Электроника";Сочи |Краснодарский край
862;2658800;2658899;100;Ростелеком;Сочи |Краснодарский край
862;2659000;2659299;300;Ростелеком;Сочи |Краснодарский край
862;2659800;2660999;1200;Ростелеком;Сочи |Краснодарский край
862;2661000;2661999;1000;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2662000;2662999;1000;Телеком Евразия;Сочи |Краснодарский край
862;2663000;2663999;1000;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2664000;2665999;2000;Ростелеком;Сочи |Краснодарский край
862;2666000;2666999;1000;Телеком Евразия;Сочи |Краснодарский край
862;2667000;2667999;1000;Астарта;Сочи |Краснодарский край
862;2668100;2668499;400;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2668500;2672999;4500;Ростелеком;Сочи |Краснодарский край
862;2677000;2678399;1400;Ростелеком;Сочи |Краснодарский край
862;2679000;2689999;11000;Ростелеком;Сочи |Краснодарский край
862;2690000;2690199;200;Ростелеком;Сочи |Краснодарский край
862;2690200;2690599;400;Ростелеком;Сочи |Краснодарский край
862;2690600;2690999;400;Ростелеком;Сочи |Краснодарский край
862;2691300;2691999;700;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2692000;2692999;1000;Ростелеком;Сочи |Краснодарский край
862;2693000;2693099;100;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2693200;2693299;100;Ростелеком;Сочи |Краснодарский край
862;2693300;2694999;1700;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2695000;2695255;256;Международная Компания Телекоммуникаций;Сочи |Краснодарский край
862;2695300;2695699;400;"Санаторий ""Зеленая Роща";Сочи |Краснодарский край
862;2695700;2695999;300;Эквант;Сочи |Краснодарский край
862;2696800;2697399;600;Ростелеком;Сочи |Краснодарский край
862;2697400;2697899;500;Ростелеком;Сочи |Краснодарский край
862;2697900;2697999;100;Ростелеком;Сочи |Краснодарский край
862;2698000;2698999;1000;Вымпел-Коммуникации;Сочи |Краснодарский край
862;2699000;2699999;1000;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2700000;2709999;10000;Ростелеком;Сочи |Краснодарский край
862;2710000;2719999;10000;РАДИСТ;Сочи |Краснодарский край
862;2720000;2727099;7100;Ростелеком;Сочи |Краснодарский край
862;2729000;2729599;600;Российские железные дороги;Сочи |Краснодарский край
862;2740000;2749999;10000;Ростелеком;Сочи |Краснодарский край
862;2761000;2762299;1300;Ростелеком;Сочи |Краснодарский край
862;2763200;2763299;100;Ростелеком;Сочи |Краснодарский край
862;2766300;2766399;100;Ростелеком;Сочи |Краснодарский край
862;2766600;2766699;100;Гамма Телеком;Сочи |Краснодарский край
862;2767000;2767999;1000;Ростелеком;Сочи |Краснодарский край
862;2769100;2769299;200;Ростелеком;Сочи |Краснодарский край
862;2777000;2777599;600;Интернод;Сочи |Краснодарский край
862;2777600;2777899;300;Поволжье Телеком;Сочи |Краснодарский край
862;2777900;2777999;100;Интернод;Сочи |Краснодарский край
862;2791000;2791399;400;ОДИССЕЯ;Сочи |Краснодарский край
862;2792000;2795999;4000;МСН Телеком;Сочи |Краснодарский край
862;2799900;2799999;100;Гамма Телеком;Сочи |Краснодарский край
862;2900000;2907999;8000;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2910000;2914999;5000;МегаФон;Сочи |Краснодарский край
862;2915000;2918999;4000;Вымпел-Коммуникации;Сочи |Краснодарский край
862;2919100;2919149;50;Сочинский Производственно-эксплуатационный узел технологической связи;Сочи |Краснодарский край
862;2919200;2919299;100;Сочинский Производственно-эксплуатационный узел технологической связи;Сочи |Краснодарский край
862;2919500;2919599;100;Сочинский Производственно-эксплуатационный узел технологической связи;Сочи |Краснодарский край
862;2920000;2928999;9000;Ростелеком;Сочи |Краснодарский край
862;2930000;2930099;100;Ростелеком;Сочи |Краснодарский край
862;2930100;2930399;300;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2930400;2930499;100;Ростелеком;Сочи |Краснодарский край
862;2930500;2930599;100;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2930600;2930699;100;Ростелеком;Сочи |Краснодарский край
862;2930700;2930799;100;Мобильные ТелеСистемы;Сочи |Краснодарский край
862;2930800;2936999;6200;Ростелеком;Сочи |Краснодарский край
862;2950000;2954999;5000;Вымпел-Коммуникации;Сочи |Краснодарский край
862;2955000;2959999;5000;МегаФон;Сочи |Краснодарский край
862;2960000;2960099;100;Бизнес-Связь;Сочи |Краснодарский край
862;2960100;2960199;100;Бизнес-Связь;Сочи |Краснодарский край
862;2960200;2960299;100;Бизнес-Связь;Сочи |Краснодарский край
862;2960300;2960399;100;Бизнес-Связь;Сочи |Краснодарский край
